package_id,required_size,status,assigned_locker_id,assigned_locker_size
90564,small,accepted,6.0,small
90565,medium,accepted,67.0,medium
90566,medium,accepted,53.0,medium
90567,large,accepted,95.0,large
90568,medium,accepted,89.0,medium
90569,large,accepted,115.0,large
90570,medium,accepted,74.0,medium
90571,small,accepted,7.0,small
90572,medium,accepted,61.0,medium
90573,medium,accepted,48.0,medium
90574,small,accepted,6.0,small
90575,small,accepted,37.0,small
90576,small,accepted,6.0,small
90577,medium,accepted,55.0,medium
90578,medium,accepted,53.0,medium
90579,medium,accepted,82.0,medium
90580,large,accepted,104.0,large
90581,medium,accepted,81.0,medium
90582,large,accepted,99.0,large
90583,small,accepted,37.0,small
90584,large,accepted,114.0,large
90585,large,accepted,104.0,large
90586,medium,accepted,88.0,medium
90587,medium,accepted,61.0,medium
90588,small,accepted,20.0,small
90589,large,accepted,115.0,large
90590,small,accepted,21.0,small
90591,medium,accepted,88.0,medium
90592,medium,accepted,62.0,medium
90593,small,accepted,4.0,small
90594,small,accepted,8.0,small
90595,large,accepted,110.0,large
90596,small,accepted,8.0,small
90597,small,accepted,21.0,small
90598,large,accepted,115.0,large
90599,small,accepted,4.0,small
90600,small,accepted,36.0,small
90601,small,accepted,6.0,small
90602,small,accepted,6.0,small
90603,large,accepted,99.0,large
90604,small,accepted,21.0,small
90605,small,accepted,6.0,small
90606,medium,accepted,74.0,medium
90607,medium,accepted,82.0,medium
90608,medium,accepted,62.0,medium
90609,small,accepted,19.0,small
90610,medium,accepted,68.0,medium
90611,small,accepted,8.0,small
90612,large,accepted,110.0,large
90613,small,accepted,6.0,small
90614,medium,accepted,69.0,medium
90615,medium,accepted,82.0,medium
90616,small,accepted,5.0,small
90617,large,accepted,104.0,large
90618,small,accepted,6.0,small
90619,small,accepted,6.0,small
90620,medium,accepted,89.0,medium
90621,small,accepted,23.0,small
90622,medium,accepted,60.0,medium
90623,small,accepted,21.0,small
90624,small,accepted,7.0,small
90625,small,accepted,36.0,small
90626,small,accepted,6.0,small
90627,medium,accepted,53.0,medium
90628,medium,accepted,48.0,medium
90629,large,accepted,99.0,large
90630,medium,accepted,69.0,medium
90631,medium,accepted,76.0,medium
90632,medium,accepted,54.0,medium
90633,large,accepted,104.0,large
90634,medium,accepted,83.0,medium
90635,large,accepted,120.0,large
90636,large,accepted,96.0,large
90637,small,accepted,19.0,small
90638,medium,accepted,60.0,medium
90639,large,accepted,114.0,large
90640,large,accepted,114.0,large
90641,medium,accepted,76.0,medium
90642,medium,accepted,90.0,medium
90643,large,accepted,120.0,large
90644,small,accepted,21.0,small
90645,medium,accepted,61.0,medium
90646,large,accepted,109.0,large
90647,medium,accepted,62.0,medium
90648,large,accepted,99.0,large
90649,small,accepted,21.0,small
90650,medium,accepted,61.0,medium
90651,small,accepted,21.0,small
90652,medium,accepted,60.0,medium
90653,medium,accepted,75.0,medium
90654,small,accepted,23.0,small
90655,small,accepted,36.0,small
90656,medium,accepted,53.0,medium
90657,large,accepted,99.0,large
90658,small,accepted,34.0,small
90659,medium,accepted,60.0,medium
90660,medium,accepted,82.0,medium
90661,medium,accepted,49.0,medium
90662,small,accepted,38.0,small
90663,small,accepted,3.0,small
90664,large,accepted,109.0,large
90665,medium,accepted,67.0,medium
90666,small,accepted,22.0,small
90667,small,accepted,34.0,small
90668,large,accepted,109.0,large
90669,small,accepted,34.0,small
90670,small,accepted,35.0,small
90671,small,accepted,9.0,small
90672,medium,accepted,46.0,medium
90673,medium,accepted,83.0,medium
90674,large,accepted,120.0,large
90675,large,accepted,120.0,large
90676,small,accepted,21.0,small
90677,large,accepted,96.0,large
90678,medium,accepted,74.0,medium
90679,medium,accepted,67.0,medium
90680,medium,accepted,56.0,medium
90681,small,accepted,35.0,small
90682,small,accepted,18.0,small
90683,medium,accepted,90.0,medium
90684,large,accepted,114.0,large
90685,large,accepted,101.0,large
90686,medium,accepted,89.0,medium
90687,medium,accepted,89.0,medium
90688,small,accepted,6.0,small
90689,medium,accepted,63.0,medium
90690,medium,accepted,53.0,medium
90691,medium,accepted,60.0,medium
90692,medium,accepted,82.0,medium
90693,medium,accepted,60.0,medium
90694,small,accepted,37.0,small
90695,small,accepted,36.0,small
90696,medium,accepted,70.0,medium
90697,large,accepted,99.0,large
90698,medium,accepted,53.0,medium
90699,medium,accepted,55.0,medium
90700,medium,accepted,74.0,medium
90701,small,accepted,4.0,small
90702,small,accepted,21.0,small
90703,medium,accepted,77.0,medium
90704,medium,accepted,81.0,medium
90705,large,accepted,114.0,large
90706,medium,accepted,53.0,medium
90707,small,accepted,7.0,small
90708,medium,accepted,53.0,medium
90709,medium,accepted,48.0,medium
90710,small,accepted,35.0,small
90711,small,accepted,37.0,small
90712,medium,accepted,53.0,medium
90713,medium,accepted,49.0,medium
90714,medium,accepted,81.0,medium
90715,small,accepted,23.0,small
90716,large,accepted,106.0,large
90717,medium,accepted,74.0,medium
90718,large,accepted,109.0,large
90719,small,accepted,36.0,small
90720,large,accepted,99.0,large
90721,medium,accepted,60.0,medium
90722,medium,accepted,84.0,medium
90723,large,accepted,119.0,large
90724,medium,accepted,77.0,medium
90725,medium,accepted,46.0,medium
90726,large,accepted,99.0,large
90727,large,accepted,105.0,large
90728,large,accepted,100.0,large
90729,large,accepted,96.0,large
90730,small,accepted,19.0,small
90731,medium,accepted,48.0,medium
90732,medium,accepted,91.0,medium
90733,medium,accepted,88.0,medium
90734,medium,accepted,50.0,medium
90735,medium,accepted,57.0,medium
90736,large,accepted,101.0,large
90737,medium,accepted,64.0,medium
90738,small,accepted,20.0,small
90739,large,accepted,120.0,large
90740,medium,accepted,53.0,medium
90741,medium,accepted,56.0,medium
90742,small,accepted,20.0,small
90743,medium,accepted,62.0,medium
90744,small,accepted,24.0,small
90745,medium,accepted,63.0,medium
90746,large,accepted,99.0,large
90747,small,accepted,8.0,small
90748,large,accepted,104.0,large
90749,small,accepted,36.0,small
90750,small,accepted,6.0,small
90751,medium,accepted,84.0,medium
90752,small,accepted,33.0,small
90753,small,accepted,6.0,small
90754,medium,accepted,71.0,medium
90755,large,accepted,104.0,large
90756,small,accepted,39.0,small
90757,small,accepted,36.0,small
90758,small,accepted,7.0,small
90759,large,accepted,114.0,large
90760,medium,accepted,53.0,medium
90761,small,accepted,38.0,small
90762,small,accepted,9.0,small
90763,large,accepted,104.0,large
90764,medium,accepted,62.0,medium
90765,small,accepted,36.0,small
90766,small,accepted,7.0,small
90767,small,accepted,4.0,small
90768,medium,accepted,91.0,medium
90769,medium,accepted,81.0,medium
90770,large,accepted,119.0,large
90771,medium,accepted,81.0,medium
90772,large,accepted,111.0,large
90773,small,accepted,6.0,small
90774,medium,accepted,68.0,medium
90775,medium,accepted,60.0,medium
90776,large,accepted,95.0,large
90777,small,accepted,21.0,small
90778,large,accepted,104.0,large
90779,large,accepted,95.0,large
90780,small,accepted,3.0,small
90781,small,accepted,34.0,small
90782,small,accepted,38.0,small
90783,medium,accepted,67.0,medium
90784,medium,accepted,74.0,medium
90785,large,accepted,99.0,large
90786,large,accepted,109.0,large
90787,small,accepted,6.0,small
90788,large,accepted,99.0,large
90789,small,accepted,6.0,small
90790,small,accepted,5.0,small
90791,small,accepted,21.0,small
90792,medium,accepted,46.0,medium
90793,large,accepted,104.0,large
90794,medium,accepted,46.0,medium
90795,large,accepted,114.0,large
90796,small,accepted,21.0,small
90797,medium,accepted,46.0,medium
90798,large,accepted,99.0,large
90799,medium,accepted,46.0,medium
90800,medium,accepted,46.0,medium
90801,medium,accepted,74.0,medium
90802,large,accepted,104.0,large
90803,medium,accepted,81.0,medium
90804,medium,accepted,81.0,medium
90805,medium,accepted,53.0,medium
90806,small,accepted,6.0,small
90807,large,accepted,99.0,large
90808,medium,accepted,60.0,medium
90809,large,accepted,119.0,large
90810,small,accepted,6.0,small
90811,medium,accepted,53.0,medium
90812,small,accepted,5.0,small
90813,medium,accepted,46.0,medium
90814,medium,accepted,53.0,medium
90815,small,accepted,21.0,small
90816,medium,accepted,46.0,medium
90817,small,accepted,36.0,small
90818,medium,accepted,60.0,medium
90819,medium,accepted,88.0,medium
90820,small,accepted,6.0,small
90821,medium,accepted,53.0,medium
90822,large,accepted,104.0,large
90823,medium,accepted,46.0,medium
90824,medium,accepted,67.0,medium
90825,medium,accepted,74.0,medium
90826,small,accepted,5.0,small
90827,medium,accepted,53.0,medium
90828,small,accepted,36.0,small
90829,medium,accepted,67.0,medium
90830,medium,accepted,46.0,medium
90831,medium,accepted,46.0,medium
90832,large,accepted,104.0,large
90833,large,accepted,99.0,large
90834,large,accepted,124.0,large
90835,large,accepted,119.0,large
90836,small,accepted,5.0,small
90837,small,accepted,5.0,small
90838,medium,accepted,81.0,medium
90839,large,accepted,109.0,large
90840,medium,accepted,81.0,medium
90841,small,accepted,36.0,small
90842,small,accepted,7.0,small
90843,small,accepted,6.0,small
90844,medium,accepted,88.0,medium
90845,small,accepted,7.0,small
90846,small,accepted,36.0,small
90847,medium,accepted,47.0,medium
90848,large,accepted,104.0,large
90849,large,accepted,109.0,large
90850,medium,accepted,54.0,medium
90851,medium,accepted,46.0,medium
90852,large,accepted,95.0,large
90853,medium,accepted,46.0,medium
90854,small,accepted,5.0,small
90855,small,accepted,20.0,small
90856,large,accepted,104.0,large
90857,medium,accepted,88.0,medium
90858,large,accepted,100.0,large
90859,small,accepted,7.0,small
90860,large,accepted,114.0,large
90861,medium,accepted,88.0,medium
90862,small,accepted,20.0,small
90863,medium,accepted,46.0,medium
90864,large,accepted,114.0,large
90865,large,accepted,119.0,large
90866,small,accepted,35.0,small
90867,large,accepted,105.0,large
90868,medium,accepted,54.0,medium
90869,medium,accepted,53.0,medium
90870,medium,accepted,53.0,medium
90871,medium,accepted,60.0,medium
90872,medium,accepted,47.0,medium
90873,medium,accepted,60.0,medium
90874,large,accepted,119.0,large
90875,small,accepted,21.0,small
90876,medium,accepted,67.0,medium
90877,large,accepted,114.0,large
90878,small,accepted,5.0,small
90879,medium,accepted,61.0,medium
90880,small,accepted,22.0,small
90881,small,accepted,5.0,small
90882,large,accepted,119.0,large
90883,medium,accepted,81.0,medium
90884,medium,accepted,61.0,medium
90885,small,accepted,6.0,small
90886,large,accepted,124.0,large
90887,small,accepted,7.0,small
90888,medium,accepted,46.0,medium
90889,large,accepted,99.0,large
90890,small,accepted,22.0,small
90891,large,accepted,99.0,large
90892,small,accepted,6.0,small
90893,large,accepted,109.0,large
90894,small,accepted,6.0,small
90895,medium,accepted,81.0,medium
90896,small,accepted,7.0,small
90897,large,accepted,124.0,large
90898,small,accepted,21.0,small
90899,medium,accepted,68.0,medium
90900,medium,accepted,67.0,medium
90901,medium,accepted,74.0,medium
90902,large,accepted,95.0,large
90903,small,accepted,35.0,small
90904,small,accepted,37.0,small
90905,medium,accepted,53.0,medium
90906,large,accepted,110.0,large
90907,small,accepted,6.0,small
90908,medium,accepted,67.0,medium
90909,large,accepted,99.0,large
90910,medium,accepted,68.0,medium
90911,small,accepted,5.0,small
90912,medium,accepted,75.0,medium
90913,medium,accepted,46.0,medium
90914,medium,accepted,75.0,medium
90915,medium,accepted,46.0,medium
90916,small,accepted,6.0,small
90917,small,accepted,4.0,small
90918,large,accepted,100.0,large
90919,medium,accepted,82.0,medium
90920,large,accepted,99.0,large
90921,large,accepted,99.0,large
90922,small,accepted,5.0,small
90923,small,accepted,21.0,small
90924,medium,accepted,82.0,medium
90925,medium,accepted,88.0,medium
90926,medium,accepted,53.0,medium
90927,medium,accepted,89.0,medium
90928,small,accepted,8.0,small
90929,small,accepted,19.0,small
90930,large,accepted,109.0,large
90931,large,accepted,105.0,large
90932,medium,accepted,46.0,medium
90933,medium,accepted,53.0,medium
90934,small,accepted,23.0,small
90935,medium,accepted,48.0,medium
90936,large,accepted,115.0,large
90937,small,accepted,37.0,small
90938,medium,accepted,68.0,medium
90939,large,accepted,99.0,large
90940,medium,accepted,46.0,medium
90941,small,accepted,20.0,small
90942,medium,accepted,46.0,medium
90943,small,accepted,4.0,small
90944,small,accepted,34.0,small
90945,large,accepted,105.0,large
90946,medium,accepted,68.0,medium
90947,small,accepted,5.0,small
90948,small,accepted,21.0,small
90949,medium,accepted,60.0,medium
90950,medium,accepted,81.0,medium
90951,medium,accepted,67.0,medium
90952,medium,accepted,46.0,medium
90953,medium,accepted,54.0,medium
90954,small,accepted,38.0,small
90955,medium,accepted,74.0,medium
90956,small,accepted,21.0,small
90957,medium,accepted,46.0,medium
90958,medium,accepted,60.0,medium
90959,medium,accepted,75.0,medium
90960,large,accepted,110.0,large
90961,medium,accepted,46.0,medium
90962,large,accepted,104.0,large
90963,medium,accepted,46.0,medium
90964,medium,accepted,67.0,medium
90965,medium,accepted,88.0,medium
90966,medium,accepted,53.0,medium
90967,small,accepted,8.0,small
90968,small,accepted,21.0,small
90969,small,accepted,5.0,small
90970,medium,accepted,61.0,medium
90971,small,accepted,6.0,small
90972,medium,accepted,89.0,medium
90973,small,accepted,36.0,small
90974,large,accepted,99.0,large
90975,large,accepted,115.0,large
90976,small,accepted,3.0,small
90977,large,accepted,99.0,large
90978,small,accepted,7.0,small
90979,medium,accepted,53.0,medium
90980,small,accepted,5.0,small
90981,medium,accepted,55.0,medium
90982,medium,accepted,53.0,medium
90983,small,accepted,19.0,small
90984,medium,accepted,82.0,medium
90985,large,accepted,99.0,large
90986,large,accepted,120.0,large
90987,medium,accepted,81.0,medium
90988,small,accepted,4.0,small
90989,large,accepted,104.0,large
90990,medium,accepted,60.0,medium
90991,medium,accepted,62.0,medium
90992,medium,accepted,67.0,medium
90993,large,accepted,99.0,large
90994,large,accepted,99.0,large
90995,medium,accepted,53.0,medium
90996,small,accepted,6.0,small
90997,large,accepted,99.0,large
90998,large,accepted,99.0,large
90999,medium,accepted,46.0,medium
91000,small,accepted,21.0,small
91001,medium,accepted,60.0,medium
91002,medium,accepted,46.0,medium
91003,medium,accepted,53.0,medium
91004,small,accepted,6.0,small
91005,small,accepted,36.0,small
91006,medium,accepted,81.0,medium
91007,medium,accepted,46.0,medium
91008,small,accepted,21.0,small
91009,large,accepted,99.0,large
91010,medium,accepted,46.0,medium
91011,medium,accepted,46.0,medium
91012,medium,accepted,67.0,medium
91013,small,accepted,5.0,small
91014,small,accepted,6.0,small
91015,small,accepted,36.0,small
91016,large,accepted,99.0,large
91017,medium,accepted,46.0,medium
91018,small,accepted,5.0,small
91019,medium,accepted,67.0,medium
91020,large,accepted,104.0,large
91021,small,accepted,36.0,small
91022,large,accepted,99.0,large
91023,small,accepted,7.0,small
91024,small,accepted,36.0,small
91025,large,accepted,99.0,large
91026,small,accepted,6.0,small
91027,medium,accepted,67.0,medium
91028,small,accepted,20.0,small
91029,large,accepted,99.0,large
91030,medium,accepted,60.0,medium
91031,medium,accepted,60.0,medium
91032,medium,accepted,46.0,medium
91033,medium,accepted,67.0,medium
91034,medium,accepted,46.0,medium
91035,small,accepted,5.0,small
91036,medium,accepted,67.0,medium
91037,small,accepted,36.0,small
91038,medium,accepted,67.0,medium
91039,small,accepted,6.0,small
91040,medium,accepted,74.0,medium
91041,medium,accepted,60.0,medium
91042,medium,accepted,81.0,medium
91043,small,accepted,21.0,small
91044,medium,accepted,74.0,medium
91045,small,accepted,22.0,small
91046,medium,accepted,67.0,medium
91047,medium,accepted,60.0,medium
91048,medium,accepted,46.0,medium
91049,medium,accepted,60.0,medium
91050,small,accepted,7.0,small
91051,medium,accepted,81.0,medium
91052,large,accepted,109.0,large
91053,small,accepted,35.0,small
91054,large,accepted,104.0,large
91055,medium,accepted,67.0,medium
91056,medium,accepted,88.0,medium
91057,small,accepted,36.0,small
91058,small,accepted,6.0,small
91059,medium,accepted,53.0,medium
91060,small,accepted,36.0,small
91061,medium,accepted,88.0,medium
91062,medium,accepted,46.0,medium
91063,large,accepted,99.0,large
91064,small,accepted,37.0,small
91065,large,accepted,109.0,large
91066,medium,accepted,67.0,medium
91067,large,accepted,99.0,large
91068,small,accepted,4.0,small
91069,large,accepted,99.0,large
91070,large,accepted,104.0,large
91071,small,accepted,20.0,small
91072,medium,accepted,47.0,medium
91073,medium,accepted,60.0,medium
91074,small,accepted,36.0,small
91075,large,accepted,99.0,large
91076,small,accepted,8.0,small
91077,medium,accepted,74.0,medium
91078,medium,accepted,81.0,medium
91079,medium,accepted,46.0,medium
91080,medium,accepted,60.0,medium
91081,small,accepted,5.0,small
91082,medium,accepted,46.0,medium
91083,medium,accepted,47.0,medium
91084,large,accepted,109.0,large
91085,medium,accepted,46.0,medium
91086,medium,accepted,74.0,medium
91087,small,accepted,7.0,small
91088,large,accepted,109.0,large
91089,medium,accepted,46.0,medium
91090,medium,accepted,46.0,medium
91091,medium,accepted,46.0,medium
91092,small,accepted,6.0,small
91093,large,accepted,99.0,large
91094,medium,accepted,46.0,medium
91095,small,accepted,6.0,small
91096,small,accepted,6.0,small
91097,medium,accepted,46.0,medium
91098,medium,accepted,53.0,medium
91099,medium,accepted,53.0,medium
91100,medium,accepted,46.0,medium
91101,large,accepted,99.0,large
91102,medium,accepted,60.0,medium
91103,small,accepted,6.0,small
91104,medium,accepted,53.0,medium
91105,medium,accepted,67.0,medium
91106,medium,accepted,67.0,medium
91107,medium,accepted,67.0,medium
91108,large,accepted,99.0,large
91109,small,accepted,21.0,small
91110,small,accepted,21.0,small
91111,large,accepted,104.0,large
91112,large,accepted,104.0,large
91113,small,accepted,21.0,small
91114,small,accepted,36.0,small
91115,small,accepted,6.0,small
91116,small,accepted,6.0,small
91117,small,accepted,6.0,small
91118,small,accepted,36.0,small
91119,small,accepted,6.0,small
91120,small,accepted,5.0,small
91121,medium,accepted,74.0,medium
91122,small,accepted,21.0,small
91123,small,accepted,6.0,small
91124,small,accepted,6.0,small
91125,medium,accepted,53.0,medium
91126,large,accepted,99.0,large
91127,medium,accepted,46.0,medium
91128,medium,accepted,81.0,medium
91129,small,accepted,5.0,small
91130,medium,accepted,60.0,medium
91131,large,accepted,104.0,large
91132,large,accepted,99.0,large
91133,medium,accepted,46.0,medium
91134,small,accepted,7.0,small
91135,medium,accepted,60.0,medium
91136,medium,accepted,67.0,medium
91137,small,accepted,6.0,small
91138,small,accepted,36.0,small
91139,large,accepted,109.0,large
91140,small,accepted,6.0,small
91141,medium,accepted,53.0,medium
91142,large,accepted,114.0,large
91143,medium,accepted,88.0,medium
91144,medium,accepted,46.0,medium
91145,medium,accepted,74.0,medium
91146,large,accepted,99.0,large
91147,small,accepted,6.0,small
91148,small,accepted,20.0,small
91149,small,accepted,6.0,small
91150,small,accepted,36.0,small
91151,small,accepted,6.0,small
91152,large,accepted,104.0,large
91153,small,accepted,6.0,small
91154,large,accepted,99.0,large
91155,small,accepted,22.0,small
91156,medium,accepted,47.0,medium
91157,medium,accepted,54.0,medium
91158,medium,accepted,74.0,medium
91159,medium,accepted,74.0,medium
91160,large,accepted,109.0,large
91161,medium,accepted,46.0,medium
91162,small,accepted,6.0,small
91163,large,accepted,109.0,large
91164,medium,accepted,74.0,medium
91165,large,accepted,109.0,large
91166,medium,accepted,67.0,medium
91167,large,accepted,99.0,large
91168,medium,accepted,60.0,medium
91169,large,accepted,114.0,large
91170,medium,accepted,61.0,medium
91171,medium,accepted,68.0,medium
91172,large,accepted,114.0,large
91173,small,accepted,7.0,small
91174,large,accepted,114.0,large
91175,medium,accepted,74.0,medium
91176,small,accepted,35.0,small
91177,medium,accepted,74.0,medium
91178,medium,accepted,46.0,medium
91179,small,accepted,7.0,small
91180,medium,accepted,75.0,medium
91181,medium,accepted,46.0,medium
91182,small,accepted,36.0,small
91183,medium,accepted,46.0,medium
91184,large,accepted,99.0,large
91185,medium,accepted,46.0,medium
91186,medium,accepted,67.0,medium
91187,medium,accepted,82.0,medium
91188,medium,accepted,88.0,medium
91189,large,accepted,99.0,large
91190,large,accepted,119.0,large
91191,medium,accepted,74.0,medium
91192,medium,accepted,53.0,medium
91193,medium,accepted,53.0,medium
91194,large,accepted,99.0,large
91195,medium,accepted,67.0,medium
91196,small,accepted,21.0,small
91197,medium,accepted,81.0,medium
91198,medium,accepted,53.0,medium
91199,medium,accepted,46.0,medium
91200,medium,accepted,68.0,medium
91201,small,accepted,37.0,small
91202,medium,accepted,89.0,medium
91203,large,accepted,104.0,large
91204,medium,accepted,74.0,medium
91205,small,accepted,4.0,small
91206,medium,accepted,60.0,medium
91207,medium,accepted,74.0,medium
91208,large,accepted,119.0,large
91209,medium,accepted,54.0,medium
91210,small,accepted,20.0,small
91211,small,accepted,21.0,small
91212,large,accepted,99.0,large
91213,small,accepted,21.0,small
91214,large,accepted,104.0,large
91215,large,accepted,99.0,large
91216,medium,accepted,48.0,medium
91217,large,accepted,109.0,large
91218,medium,accepted,81.0,medium
91219,large,accepted,114.0,large
91220,small,accepted,8.0,small
91221,large,accepted,99.0,large
91222,large,accepted,119.0,large
91223,medium,accepted,47.0,medium
91224,small,accepted,20.0,small
91225,small,accepted,6.0,small
91226,large,accepted,119.0,large
91227,medium,accepted,46.0,medium
91228,large,accepted,124.0,large
91229,small,accepted,19.0,small
91230,large,accepted,124.0,large
91231,medium,accepted,46.0,medium
91232,small,accepted,8.0,small
91233,medium,accepted,61.0,medium
91234,small,accepted,20.0,small
91235,medium,accepted,68.0,medium
91236,large,accepted,99.0,large
91237,large,accepted,95.0,large
91238,medium,accepted,55.0,medium
91239,small,accepted,6.0,small
91240,large,accepted,99.0,large
91241,medium,accepted,46.0,medium
91242,medium,accepted,46.0,medium
91243,large,accepted,104.0,large
91244,medium,accepted,61.0,medium
91245,small,accepted,6.0,small
91246,small,accepted,36.0,small
91247,medium,accepted,62.0,medium
91248,medium,accepted,46.0,medium
91249,small,accepted,5.0,small
91250,small,accepted,5.0,small
91251,medium,accepted,75.0,medium
91252,small,accepted,35.0,small
91253,medium,accepted,46.0,medium
91254,small,accepted,23.0,small
91255,medium,accepted,88.0,medium
91256,medium,accepted,74.0,medium
91257,medium,accepted,74.0,medium
91258,small,accepted,20.0,small
91259,small,accepted,20.0,small
91260,small,accepted,21.0,small
91261,small,accepted,6.0,small
91262,medium,accepted,67.0,medium
91263,large,accepted,119.0,large
91264,large,accepted,99.0,large
91265,medium,accepted,69.0,medium
91266,medium,accepted,53.0,medium
91267,large,accepted,99.0,large
91268,small,accepted,6.0,small
91269,medium,accepted,46.0,medium
91270,small,accepted,37.0,small
91271,small,accepted,36.0,small
91272,medium,accepted,76.0,medium
91273,medium,accepted,74.0,medium
91274,medium,accepted,67.0,medium
91275,small,accepted,36.0,small
91276,medium,accepted,81.0,medium
91277,medium,accepted,47.0,medium
91278,large,accepted,109.0,large
91279,large,accepted,100.0,large
91280,medium,accepted,88.0,medium
91281,small,accepted,6.0,small
91282,small,accepted,7.0,small
91283,small,accepted,4.0,small
91284,medium,accepted,74.0,medium
91285,small,accepted,34.0,small
91286,medium,accepted,67.0,medium
91287,medium,accepted,46.0,medium
91288,large,accepted,105.0,large
91289,large,accepted,99.0,large
91290,medium,accepted,83.0,medium
91291,small,accepted,35.0,small
91292,large,accepted,99.0,large
91293,small,accepted,36.0,small
91294,small,accepted,35.0,small
91295,medium,accepted,90.0,medium
91296,medium,accepted,47.0,medium
91297,medium,accepted,68.0,medium
91298,large,accepted,110.0,large
91299,small,accepted,19.0,small
91300,small,accepted,6.0,small
91301,large,accepted,104.0,large
91302,small,accepted,38.0,small
91303,medium,accepted,67.0,medium
91304,small,accepted,3.0,small
91305,small,accepted,6.0,small
91306,medium,accepted,46.0,medium
91307,medium,accepted,46.0,medium
91308,medium,accepted,46.0,medium
91309,large,accepted,99.0,large
91310,medium,accepted,53.0,medium
91311,small,accepted,6.0,small
91312,medium,accepted,60.0,medium
91313,medium,accepted,46.0,medium
91314,medium,accepted,53.0,medium
91315,small,accepted,21.0,small
91316,small,accepted,6.0,small
91317,large,accepted,99.0,large
91318,large,accepted,99.0,large
91319,large,accepted,99.0,large
91320,small,accepted,6.0,small
91321,medium,accepted,67.0,medium
91322,large,accepted,104.0,large
91323,medium,accepted,46.0,medium
91324,medium,accepted,46.0,medium
91325,medium,accepted,46.0,medium
91326,small,accepted,6.0,small
91327,medium,accepted,46.0,medium
91328,medium,accepted,60.0,medium
91329,small,accepted,6.0,small
91330,medium,accepted,46.0,medium
91331,large,accepted,99.0,large
91332,medium,accepted,46.0,medium
91333,small,accepted,6.0,small
91334,large,accepted,99.0,large
91335,medium,accepted,46.0,medium
91336,large,accepted,99.0,large
91337,large,accepted,104.0,large
91338,medium,accepted,60.0,medium
91339,small,accepted,36.0,small
91340,medium,accepted,46.0,medium
91341,medium,accepted,74.0,medium
91342,small,accepted,6.0,small
91343,medium,accepted,53.0,medium
91344,small,accepted,6.0,small
91345,medium,accepted,60.0,medium
91346,small,accepted,36.0,small
91347,medium,accepted,53.0,medium
91348,large,accepted,99.0,large
91349,large,accepted,99.0,large
91350,medium,accepted,67.0,medium
91351,small,accepted,6.0,small
91352,medium,accepted,60.0,medium
91353,small,accepted,36.0,small
91354,medium,accepted,46.0,medium
91355,medium,accepted,53.0,medium
91356,small,accepted,6.0,small
91357,large,accepted,109.0,large
91358,medium,accepted,53.0,medium
91359,small,accepted,5.0,small
91360,small,accepted,7.0,small
91361,small,accepted,21.0,small
91362,small,accepted,36.0,small
91363,large,accepted,99.0,large
91364,medium,accepted,53.0,medium
91365,medium,accepted,74.0,medium
91366,large,accepted,99.0,large
91367,medium,accepted,60.0,medium
91368,medium,accepted,60.0,medium
91369,small,accepted,36.0,small
91370,small,accepted,21.0,small
91371,medium,accepted,46.0,medium
91372,medium,accepted,81.0,medium
91373,small,accepted,21.0,small
91374,small,accepted,20.0,small
91375,small,accepted,22.0,small
91376,large,accepted,104.0,large
91377,medium,accepted,46.0,medium
91378,medium,accepted,53.0,medium
91379,large,accepted,99.0,large
91380,medium,accepted,88.0,medium
91381,medium,accepted,88.0,medium
91382,medium,accepted,88.0,medium
91383,small,accepted,35.0,small
91384,large,accepted,104.0,large
91385,small,accepted,21.0,small
91386,large,accepted,109.0,large
91387,small,accepted,6.0,small
91388,medium,accepted,60.0,medium
91389,small,accepted,21.0,small
91390,medium,accepted,46.0,medium
91391,small,accepted,21.0,small
91392,medium,accepted,53.0,medium
91393,small,accepted,37.0,small
91394,large,accepted,109.0,large
91395,medium,accepted,67.0,medium
91396,medium,accepted,81.0,medium
91397,large,accepted,99.0,large
91398,small,accepted,21.0,small
91399,large,accepted,99.0,large
91400,small,accepted,5.0,small
91401,small,accepted,5.0,small
91402,small,accepted,5.0,small
91403,medium,accepted,47.0,medium
91404,large,accepted,99.0,large
91405,large,accepted,114.0,large
91406,small,accepted,7.0,small
91407,medium,accepted,47.0,medium
91408,medium,accepted,53.0,medium
91409,medium,accepted,54.0,medium
91410,medium,accepted,46.0,medium
91411,medium,accepted,47.0,medium
91412,medium,accepted,60.0,medium
91413,medium,accepted,74.0,medium
91414,large,accepted,99.0,large
91415,small,accepted,21.0,small
91416,large,accepted,114.0,large
91417,large,accepted,99.0,large
91418,medium,accepted,54.0,medium
91419,medium,accepted,54.0,medium
91420,small,accepted,4.0,small
91421,medium,accepted,53.0,medium
91422,large,accepted,119.0,large
91423,medium,accepted,46.0,medium
91424,medium,accepted,54.0,medium
91425,medium,accepted,61.0,medium
91426,large,accepted,124.0,large
91427,small,accepted,7.0,small
91428,large,accepted,104.0,large
91429,large,accepted,119.0,large
91430,medium,accepted,88.0,medium
91431,medium,accepted,61.0,medium
91432,small,accepted,7.0,small
91433,small,accepted,36.0,small
91434,small,accepted,8.0,small
91435,small,accepted,6.0,small
91436,small,accepted,21.0,small
91437,medium,accepted,60.0,medium
91438,small,accepted,6.0,small
91439,large,accepted,95.0,large
91440,medium,accepted,68.0,medium
91441,medium,accepted,53.0,medium
91442,large,accepted,104.0,large
91443,small,accepted,4.0,small
